symbol,signal,entryTime,outTime,pnl
BTCUSDT,1,1675070080464.0,1675070090802.0,0.07000
BTCUSDT,-1,1675070080505.0,1675070090802.0,-0.05969
ETHUSDT,1,1675070080940.0,1675070090949.0,0.02751
BTCUSDT,-1,1675070081549.0,1675070091553.0,-0.04851
ETHUSDT,-1,1675070081596.0,1675070091703.0,-0.05002
BTCUSDT,1,1675070081789.0,1675070092147.0,0.02961
BTCUSDT,-1,1675070082130.0,1675070092147.0,-0.06011
ETHUSDT,1,1675070082013.0,1675070092187.0,0.06316
ETCUSDT,1,1675070082311.0,1675070092325.0,0.02750
ETHUSDT,-1,1675070082686.0,1675070092814.0,-0.10322
BTCUSDT,1,1675070083085.0,1675070093086.0,0.06526
ETHUSDT,1,1675070083738.0,1675070093740.0,0.03251
BTCUSDT,-1,1675070083922.0,1675070093956.0,-0.04851
BTCUSDT,1,1675070084533.0,1675070094575.0,0.04121
ETHUSDT,-1,1675070084704.0,1675070094798.0,-0.07317
ETCUSDT,-1,1675070084860.0,1675070095008.0,-0.04124
ETHUSDT,1,1675070085575.0,1675070095957.0,0.02813
ETCUSDT,1,1675070086403.0,1675070096474.0,-0.06415
BTCUSDT,-1,1675070087384.0,1675070097556.0,-0.02275
ETHUSDT,-1,1675070087822.0,1675070097848.0,0.03376
ETHUSDT,1,1675070089642.0,1675070099651.0,-0.11689
ETCUSDT,-1,1675070089998.0,1675070100006.0,0.12828
BTCUSDT,1,1675070090205.0,1675070100246.0,-0.03520
ETCUSDT,1,1675070091123.0,1675070101130.0,-0.15112
ETHUSDT,-1,1675070091518.0,1675070101566.0,0.19875
ETHUSDT,1,1675070091967.0,1675070101972.0,-0.28937
ETHUSDT,-1,1675070093777.0,1675070103786.0,0.23937
ETHUSDT,1,1675070094470.0,1675070104484.0,-0.27872
ETHUSDT,-1,1675070095972.0,1675070105973.0,0.23817
ETHUSDT,1,1675070096334.0,1675070106445.0,-0.16823
BTCUSDT,-1,1675070096343.0,1675070106458.0,0.04979
ETCUSDT,-1,1675070097612.0,1675070107646.0,0.10082
ETHUSDT,-1,1675070097654.0,1675070107664.0,0.11570
BTCUSDT,1,1675070098714.0,1675070108754.0,-0.04205
ETHUSDT,1,1675070098892.0,1675070108918.0,-0.09943
ETHUSDT,-1,1675070099022.0,1675070109144.0,0.08068
BTCUSDT,-1,1675070099970.0,1675070110004.0,0.02619
ETHUSDT,1,1675070100412.0,1675070110446.0,-0.06760
ETHUSDT,-1,1675070100681.0,1675070110685.0,0.07075
ETHUSDT,1,1675070101064.0,1675070111066.0,-0.02756
ETHUSDT,-1,1675070101064.0,1675070111074.0,0.01942
ETHUSDT,1,1675070101146.0,1675070111176.0,0.03823
ETHUSDT,-1,1675070101209.0,1675070111212.0,-0.01065
ETHUSDT,1,1675070101345.0,1675070111349.0,0.01253
BTCUSDT,1,1675070101499.0,1675070111503.0,-0.02147
ETHUSDT,-1,1675070101586.0,1675070111587.0,-0.00564
BTCUSDT,-1,1675070101939.0,1675070112112.0,-0.00086
BTCUSDT,1,1675070102454.0,1675070112520.0,-0.01718
ETHUSDT,1,1675070102309.0,1675070112536.0,0.03008
ETHUSDT,-1,1675070102894.0,1675070112942.0,-0.03258
ETHUSDT,1,1675070103013.0,1675070113059.0,-0.00752
ETCUSDT,1,1675070103281.0,1675070113371.0,-0.05505
BTCUSDT,-1,1675070103317.0,1675070113408.0,-0.00558
ETHUSDT,-1,1675070103269.0,1675070113415.0,-0.04324
ETHUSDT,1,1675070103506.0,1675070113544.0,-0.02193
ETHUSDT,-1,1675070103536.0,1675070113544.0,-0.06019
ETHUSDT,1,1675070103708.0,1675070113709.0,0.03196
ETHUSDT,-1,1675070104064.0,1675070114272.0,-0.04388
ETHUSDT,1,1675070104248.0,1675070114274.0,-0.00877
ETHUSDT,-1,1675070104417.0,1675070114439.0,0.02757
ETHUSDT,1,1675070104547.0,1675070114558.0,0.01692
ETCUSDT,-1,1675070104617.0,1675070114641.0,0.00918
ETHUSDT,-1,1675070104766.0,1675070114800.0,-0.03385
ETHUSDT,1,1675070104881.0,1675070114946.0,-0.01316
ETHUSDT,-1,1675070104892.0,1675070114946.0,-0.00627
ETHUSDT,1,1675070105167.0,1675070115209.0,-0.00752
BTCUSDT,1,1675070105247.0,1675070115275.0,-0.02705
ETHUSDT,-1,1675070105786.0,1675070115869.0,0.00752
ETHUSDT,1,1675070106026.0,1675070116085.0,-0.03571
BTCUSDT,-1,1675070107848.0,1675070117897.0,0.02104
BTCUSDT,1,1675070108576.0,1675070118756.0,-0.05452
ETCUSDT,1,1675070108970.0,1675070119037.0,-0.15585
ETHUSDT,-1,1675070109530.0,1675070119538.0,0.05323
BTCUSDT,-1,1675070109790.0,1675070120004.0,0.03608
ETHUSDT,1,1675070110295.0,1675070120327.0,-0.09770
BTCUSDT,1,1675070110610.0,1675070120676.0,-0.06484
ETHUSDT,-1,1675070110691.0,1675070120699.0,0.06454
ETHUSDT,1,1675070111412.0,1675070121441.0,-0.17097
BTCUSDT,-1,1675070111475.0,1675070121493.0,0.09060
ETCUSDT,-1,1675070112135.0,1675070122173.0,0.19270
ETHUSDT,-1,1675070112600.0,1675070122615.0,0.24182
BTCUSDT,1,1675070113879.0,1675070123880.0,-0.09276
ETHUSDT,1,1675070114011.0,1675070124022.0,-0.16166
ETHUSDT,-1,1675070114011.0,1675070124025.0,0.14976
BTCUSDT,-1,1675070114381.0,1675070124406.0,0.07258
ETHUSDT,1,1675070115504.0,1675070125508.0,-0.14727
ETHUSDT,-1,1675070116138.0,1675070126170.0,0.11596
ETHUSDT,1,1675070116541.0,1675070126546.0,-0.13095
BTCUSDT,1,1675070117404.0,1675070127430.0,-0.15589
ETCUSDT,1,1675070118012.0,1675070128214.0,-0.20198
BTCUSDT,-1,1675070118837.0,1675070128866.0,0.22295
ETHUSDT,-1,1675070119274.0,1675070129285.0,0.24622
ETCUSDT,-1,1675070121193.0,1675070131235.0,0.26664
ETHUSDT,1,1675070122725.0,1675070132726.0,-0.02262
BTCUSDT,1,1675070123377.0,1675070133386.0,-0.16977
ETHUSDT,-1,1675070124385.0,1675070134397.0,0.05775
BTCUSDT,-1,1675070124672.0,1675070134676.0,0.14015
ETHUSDT,1,1675070124862.0,1675070135287.0,-0.07846
BTCUSDT,1,1675070125296.0,1675070135307.0,-0.04948
ETHUSDT,-1,1675070125502.0,1675070135516.0,0.07468
BTCUSDT,-1,1675070125520.0,1675070135545.0,0.01937
BTCUSDT,1,1675070126158.0,1675070136188.0,-0.04001
ETHUSDT,1,1675070126246.0,1675070136249.0,-0.04958
BTCUSDT,-1,1675070126771.0,1675070136787.0,0.02065
ETCUSDT,1,1675070126821.0,1675070136836.0,-0.40929
BTCUSDT,1,1675070126898.0,1675070136918.0,-0.03657
BTCUSDT,-1,1675070127576.0,1675070137584.0,0.02194
ETHUSDT,-1,1675070127836.0,1675070137841.0,0.02008
BTCUSDT,1,1675070128236.0,1675070138254.0,0.01808
BTCUSDT,-1,1675070128325.0,1675070138342.0,-0.01764
BTCUSDT,1,1675070128325.0,1675070138398.0,0.01549
BTCUSDT,-1,1675070128326.0,1675070138400.0,-0.00215
ETCUSDT,-1,1675070128398.0,1675070138451.0,0.19793
BTCUSDT,1,1675070130399.0,1675070140407.0,0.09429
ETHUSDT,1,1675070130489.0,1675070140518.0,0.12750
BTCUSDT,-1,1675070131419.0,1675070141433.0,-0.07791
ETHUSDT,-1,1675070131850.0,1675070142022.0,-0.13252
ETHUSDT,1,1675070133091.0,1675070143107.0,0.21487
ETCUSDT,1,1675070133426.0,1675070143433.0,0.31380
BTCUSDT,1,1675070133366.0,1675070143476.0,0.14208
ETHUSDT,-1,1675070133387.0,1675070143631.0,-0.21867
ETHUSDT,1,1675070133624.0,1675070143635.0,0.20041
ETHUSDT,-1,1675070134078.0,1675070144102.0,-0.18088
BTCUSDT,-1,1675070134110.0,1675070144248.0,-0.15629
BTCUSDT,1,1675070134139.0,1675070144248.0,0.13861
ETHUSDT,1,1675070134253.0,1675070144260.0,0.17710
ETCUSDT,-1,1675070134996.0,1675070144997.0,-0.43456
BTCUSDT,-1,1675070135106.0,1675070145116.0,-0.10030
ETHUSDT,-1,1675070135557.0,1675070145558.0,-0.05212
BTCUSDT,1,1675070135561.0,1675070145564.0,0.07532
ETHUSDT,1,1675070135644.0,1675070145650.0,0.03893
ETCUSDT,1,1675070136762.0,1675070146813.0,0.28172
BTCUSDT,-1,1675070137428.0,1675070147555.0,-0.11189
BTCUSDT,1,1675070137565.0,1675070147610.0,0.08304
BTCUSDT,-1,1675070138587.0,1675070148629.0,-0.10153
BTCUSDT,1,1675070138651.0,1675070148679.0,0.08861
ETHUSDT,-1,1675070142747.0,1675070152756.0,-0.11539
ETHUSDT,1,1675070142990.0,1675070152992.0,0.09718
ETHUSDT,-1,1675070144598.0,1675070154618.0,-0.12355
BTCUSDT,-1,1675070144612.0,1675070154623.0,-0.12857
ETCUSDT,-1,1675070145165.0,1675070155167.0,-0.19315
BTCUSDT,1,1675070146652.0,1675070156689.0,0.16041
ETHUSDT,1,1675070146609.0,1675070156705.0,0.22468
ETCUSDT,1,1675070147092.0,1675070157100.0,0.34994
ETHUSDT,-1,1675070149053.0,1675070159068.0,-0.16871
BTCUSDT,-1,1675070149047.0,1675070159136.0,-0.12593
ETHUSDT,1,1675070150015.0,1675070160046.0,0.13918
BTCUSDT,1,1675070150243.0,1675070160355.0,0.09711
ETHUSDT,-1,1675070152271.0,1675070162276.0,0.01315
ETHUSDT,1,1675070152271.0,1675070162289.0,-0.02317
BTCUSDT,-1,1675070152472.0,1675070162476.0,-0.01460
BTCUSDT,1,1675070152677.0,1675070162696.0,-0.02533
ETHUSDT,-1,1675070152756.0,1675070162757.0,0.03132
ETHUSDT,1,1675070153554.0,1675070163564.0,0.01190
ETHUSDT,-1,1675070153917.0,1675070163918.0,-0.01692
BTCUSDT,-1,1675070153974.0,1675070163977.0,0.00172
ETHUSDT,1,1675070154529.0,1675070164546.0,-0.00313
BTCUSDT,1,1675070154658.0,1675070164767.0,0.01374
ETCUSDT,-1,1675070155167.0,1675070165208.0,-0.05049
ETCUSDT,1,1675070155727.0,1675070165731.0,-0.05048
BTCUSDT,-1,1675070156689.0,1675070166709.0,0.02491
ETHUSDT,-1,1675070157072.0,1675070167098.0,0.08766
ETHUSDT,1,1675070157090.0,1675070167098.0,-0.09392
BTCUSDT,1,1675070157265.0,1675070167517.0,-0.06654
ETHUSDT,-1,1675070157536.0,1675070167683.0,0.11020
ETHUSDT,1,1675070157659.0,1675070167683.0,-0.11270
ETHUSDT,-1,1675070159645.0,1675070169649.0,0.09079
ETHUSDT,1,1675070160298.0,1675070170299.0,-0.10015
ETHUSDT,-1,1675070161665.0,1675070171668.0,0.06386
BTCUSDT,-1,1675070161802.0,1675070171806.0,0.00601
ETCUSDT,-1,1675070161734.0,1675070172130.0,-0.17439
ETHUSDT,1,1675070163409.0,1675070173583.0,0.05012
BTCUSDT,1,1675070163675.0,1675070173817.0,0.02404
ETCUSDT,1,1675070163727.0,1675070173923.0,0.11464
ETHUSDT,-1,1675070164054.0,1675070174187.0,-0.07206
BTCUSDT,-1,1675070164537.0,1675070174595.0,-0.08975
ETHUSDT,1,1675070164768.0,1675070174805.0,0.06514
BTCUSDT,1,1675070165443.0,1675070175450.0,0.10222
BTCUSDT,-1,1675070165698.0,1675070175708.0,-0.12715
ETHUSDT,-1,1675070165725.0,1675070175751.0,-0.09524
ETCUSDT,-1,1675070166271.0,1675070176345.0,-0.25715
BTCUSDT,1,1675070167217.0,1675070177249.0,0.12070
ETHUSDT,1,1675070169128.0,1675070179152.0,0.16046
ETCUSDT,1,1675070169734.0,1675070179778.0,0.22022
ETCUSDT,-1,1675070176187.0,1675070186372.0,-0.12819
ETCUSDT,1,1675070177042.0,1675070187065.0,0.00915
BTCUSDT,-1,1675070178527.0,1675070188557.0,0.02188
BTCUSDT,1,1675070179671.0,1675070189690.0,-0.10210
BTCUSDT,-1,1675070181346.0,1675070191354.0,0.08495
ETHUSDT,-1,1675070181524.0,1675070191633.0,0.11950
ETHUSDT,1,1675070182145.0,1675070192152.0,-0.09758
ETHUSDT,-1,1675070182297.0,1675070192445.0,0.05632
ETHUSDT,1,1675070182834.0,1675070193088.0,-0.07631
BTCUSDT,1,1675070183113.0,1675070193230.0,-0.02145
BTCUSDT,-1,1675070184551.0,1675070194798.0,-0.00257
ETHUSDT,-1,1675070185264.0,1675070195268.0,0.04692
ETCUSDT,-1,1675070186959.0,1675070196970.0,-0.17388
BTCUSDT,1,1675070186911.0,1675070197246.0,0.01545
BTCUSDT,-1,1675070187037.0,1675070197246.0,-0.03562
ETHUSDT,1,1675070188235.0,1675070198248.0,0.01439
BTCUSDT,1,1675070188230.0,1675070198334.0,0.05751
BTCUSDT,-1,1675070188640.0,1675070198731.0,-0.04936
ETHUSDT,-1,1675070188620.0,1675070198772.0,-0.06636
BTCUSDT,1,1675070190702.0,1675070200864.0,0.13613
ETHUSDT,1,1675070191886.0,1675070201919.0,0.12525
ETCUSDT,1,1675070193357.0,1675070203527.0,0.09149
BTCUSDT,-1,1675070202101.0,1675070212102.0,0.01630
ETHUSDT,-1,1675070202641.0,1675070213013.0,0.00188
ETCUSDT,-1,1675070203659.0,1675070213790.0,0.01827
ETCUSDT,1,1675070207073.0,1675070217088.0,-0.03652
ETHUSDT,1,1675070207015.0,1675070217270.0,0.02314
ETHUSDT,-1,1675070207793.0,1675070217942.0,-0.05694
BTCUSDT,1,1675070208807.0,1675070219293.0,0.00643
ETCUSDT,-1,1675070210222.0,1675070220242.0,-0.00457
BTCUSDT,-1,1675070211137.0,1675070221177.0,-0.02832
ETHUSDT,1,1675070212358.0,1675070222581.0,0.02815
ETHUSDT,-1,1675070214497.0,1675070224748.0,-0.06194
BTCUSDT,1,1675070214741.0,1675070224781.0,0.04849
BTCUSDT,-1,1675070215044.0,1675070225063.0,-0.04806
ETHUSDT,1,1675070215227.0,1675070225860.0,0.06570
ETHUSDT,-1,1675070215562.0,1675070225860.0,-0.03566
BTCUSDT,1,1675070215958.0,1675070225971.0,0.03261
ETHUSDT,1,1675070215955.0,1675070226175.0,0.00750
ETCUSDT,1,1675070219312.0,1675070229378.0,0.08673
BTCUSDT,-1,1675070220285.0,1675070231279.0,-0.06179
ETHUSDT,-1,1675070220993.0,1675070231386.0,-0.02502
BTCUSDT,1,1675070221379.0,1675070231567.0,0.04075
ETHUSDT,1,1675070224064.0,1675070234120.0,-0.00313
BTCUSDT,-1,1675070224470.0,1675070234551.0,-0.02145
BTCUSDT,1,1675070226239.0,1675070236240.0,-0.04589
ETCUSDT,-1,1675070226780.0,1675070236858.0,0.03652
ETCUSDT,1,1675070229808.0,1675070240085.0,-0.06843
ETHUSDT,-1,1675070234495.0,1675070244656.0,0.02251
ETCUSDT,-1,1675070234805.0,1675070244990.0,-0.09588
BTCUSDT,-1,1675070235064.0,1675070245495.0,-0.04675
ETHUSDT,1,1675070237714.0,1675070247716.0,0.03377
BTCUSDT,1,1675070237879.0,1675070248892.0,0.08664
ETCUSDT,1,1675070241284.0,1675070251288.0,0.17812
BTCUSDT,-1,1675070242207.0,1675070252309.0,-0.13935
ETHUSDT,-1,1675070244317.0,1675070254345.0,-0.08195
BTCUSDT,1,1675070244423.0,1675070254563.0,0.12178
ETHUSDT,1,1675070246728.0,1675070256731.0,0.04253
BTCUSDT,-1,1675070253063.0,1675070263352.0,-0.03127
ETHUSDT,-1,1675070253637.0,1675070263691.0,-0.03813
BTCUSDT,1,1675070254281.0,1675070264305.0,0.01071
ETHUSDT,1,1675070255787.0,1675070265995.0,0.04062
ETHUSDT,-1,1675070256731.0,1675070266741.0,-0.04812
ETHUSDT,1,1675070256732.0,1675070266741.0,0.03811
BTCUSDT,-1,1675070257296.0,1675070267620.0,-0.04927
BTCUSDT,1,1675070260941.0,1675070271032.0,0.02356
ETHUSDT,-1,1675070261039.0,1675070271053.0,-0.11312
ETHUSDT,1,1675070263340.0,1675070273358.0,0.08935
ETHUSDT,-1,1675070270092.0,1675070280133.0,-0.07056
ETHUSDT,1,1675070270899.0,1675070280996.0,0.05243
ETHUSDT,-1,1675070273265.0,1675070283344.0,-0.03308
BTCUSDT,-1,1675070273433.0,1675070283469.0,-0.00642
BTCUSDT,1,1675070274809.0,1675070284860.0,-0.05094
ETHUSDT,1,1675070275966.0,1675070285993.0,-0.00125
ETCUSDT,-1,1675070276090.0,1675070286117.0,0.15029
BTCUSDT,-1,1675070278410.0,1675070288790.0,0.08947
BTCUSDT,1,1675070278411.0,1675070288790.0,-0.09802
ETCUSDT,1,1675070282027.0,1675070292384.0,-0.10020
ETHUSDT,-1,1675070282584.0,1675070292728.0,0.03993
ETCUSDT,-1,1675070282702.0,1675070292763.0,0.04101
BTCUSDT,-1,1675070282709.0,1675070293006.0,0.02055
ETHUSDT,1,1675070283906.0,1675070294038.0,-0.04867
ETHUSDT,-1,1675070283982.0,1675070294038.0,0.03869
BTCUSDT,1,1675070283491.0,1675070294271.0,-0.04110
BTCUSDT,-1,1675070284095.0,1675070294271.0,0.00942
ETHUSDT,1,1675070289670.0,1675070300097.0,0.08803
BTCUSDT,1,1675070291872.0,1675070301879.0,0.05183
ETCUSDT,1,1675070296070.0,1675070306432.0,-0.00912
BTCUSDT,-1,1675070303311.0,1675070313335.0,0.00385
ETHUSDT,-1,1675070305205.0,1675070315639.0,0.00250
ETCUSDT,-1,1675070310158.0,1675070320176.0,-0.04104
BTCUSDT,1,1675070311606.0,1675070322656.0,0.03513
ETHUSDT,1,1675070311592.0,1675070322658.0,-0.00250
ETHUSDT,-1,1675070311690.0,1675070322658.0,-0.03871
BTCUSDT,-1,1675070312352.0,1675070322667.0,-0.05184
BTCUSDT,1,1675070313373.0,1675070324281.0,0.02998
ETHUSDT,1,1675070314702.0,1675070324986.0,0.02310
BTCUSDT,-1,1675070317906.0,1675070328506.0,-0.01713
ETCUSDT,1,1675070320884.0,1675070331066.0,-0.03646
BTCUSDT,1,1675070320234.0,1675070331455.0,-0.03126
BTCUSDT,-1,1675070327773.0,1675070337859.0,0.04453
ETHUSDT,-1,1675070329888.0,1675070340090.0,-0.00062
ETCUSDT,-1,1675070335883.0,1675070346044.0,-0.01367
ETCUSDT,1,1675070337302.0,1675070347541.0,-0.00911
BTCUSDT,1,1675070336677.0,1675070347601.0,0.02570
ETCUSDT,-1,1675070337612.0,1675070347664.0,-0.01367
ETCUSDT,1,1675070339356.0,1675070350271.0,0.07749
ETHUSDT,1,1675070348006.0,1675070358047.0,-0.03559
BTCUSDT,-1,1675070351567.0,1675070361659.0,0.05440
ETCUSDT,-1,1675070355872.0,1675070365941.0,0.02280
ETHUSDT,-1,1675070359480.0,1675070369515.0,0.03685
BTCUSDT,1,1675070366811.0,1675070376841.0,-0.01842
ETHUSDT,1,1675070370315.0,1675070380405.0,0.03374
BTCUSDT,-1,1675070370681.0,1675070380687.0,-0.02485
ETCUSDT,1,1675070373783.0,1675070384015.0,-0.01825
ETCUSDT,-1,1675070373815.0,1675070384015.0,-0.00000
ETHUSDT,-1,1675070374964.0,1675070385722.0,0.01562
BTCUSDT,1,1675070374823.0,1675070386198.0,-0.01928
BTCUSDT,-1,1675070375493.0,1675070386203.0,0.01542
BTCUSDT,1,1675070377658.0,1675070388022.0,-0.01885
ETHUSDT,1,1675070379422.0,1675070389447.0,-0.07995
BTCUSDT,-1,1675070382461.0,1675070392535.0,0.00471
ETCUSDT,1,1675070387608.0,1675070397667.0,0.07300
ETHUSDT,-1,1675070389447.0,1675070399449.0,-0.10814
ETCUSDT,-1,1675070390857.0,1675070400978.0,-0.04563
BTCUSDT,1,1675070392065.0,1675070402741.0,0.04199
ETCUSDT,1,1675070394223.0,1675070404341.0,0.05019
ETHUSDT,1,1675070397447.0,1675070407787.0,-0.01437
BTCUSDT,-1,1675070407130.0,1675070417687.0,0.03599
ETCUSDT,-1,1675070412801.0,1675070423524.0,0.01825
ETHUSDT,-1,1675070415378.0,1675070426551.0,-0.03187
ETHUSDT,1,1675070424673.0,1675070435834.0,-0.01999
BTCUSDT,1,1675070426498.0,1675070436737.0,-0.00043
BTCUSDT,-1,1675070436856.0,1675070446894.0,-0.00429
ETCUSDT,1,1675070439201.0,1675070449217.0,0.05475
ETHUSDT,-1,1675070442308.0,1675070452535.0,-0.04186
BTCUSDT,1,1675070442678.0,1675070452810.0,0.07372
ETHUSDT,1,1675070448197.0,1675070460188.0,0.04060
BTCUSDT,-1,1675070472540.0,1675070484523.0,0.01584
ETHUSDT,-1,1675070479221.0,1675070490602.0,-0.00624
ETHUSDT,1,1675070480536.0,1675070490602.0,-0.01872
ETHUSDT,-1,1675070483195.0,1675070494501.0,-0.00374
BTCUSDT,1,1675070490950.0,1675070501831.0,-0.02998
ETHUSDT,1,1675070492559.0,1675070503951.0,-0.01997
ETHUSDT,-1,1675070499839.0,1675070510064.0,-0.02996
BTCUSDT,-1,1675070500630.0,1675070510732.0,-0.01542
ETCUSDT,-1,1675070503247.0,1675070513469.0,-0.00910
ETCUSDT,1,1675070503248.0,1675070513469.0,-0.10000
ETCUSDT,-1,1675070508424.0,1675070518924.0,0.04095
BTCUSDT,1,1675070510978.0,1675070521104.0,-0.02227
ETHUSDT,1,1675070510764.0,1675070521565.0,-0.00125
BTCUSDT,-1,1675070517554.0,1675070527989.0,-0.00386
ETCUSDT,1,1675070517580.0,1675070528024.0,-0.04097
ETCUSDT,-1,1675070520261.0,1675070531347.0,0.01366
BTCUSDT,1,1675070533475.0,1675070543743.0,0.00471
ETHUSDT,-1,1675070533113.0,1675070543887.0,-0.03556
ETHUSDT,1,1675070533461.0,1675070545218.0,0.02371
ETHUSDT,-1,1675070533462.0,1675070545337.0,-0.02059
ETHUSDT,1,1675070533477.0,1675070546874.0,0.01809
ETCUSDT,1,1675070540825.0,1675070551222.0,0.03185
BTCUSDT,-1,1675070554179.0,1675070564276.0,0.00728
ETHUSDT,-1,1675070564903.0,1675070575130.0,0.02433
ETCUSDT,-1,1675070565481.0,1675070575792.0,-0.03187
ETHUSDT,1,1675070578246.0,1675070588770.0,-0.02495
BTCUSDT,1,1675070580123.0,1675070590761.0,-0.03426
BTCUSDT,-1,1675070589852.0,1675070600447.0,0.00900
ETHUSDT,-1,1675070600222.0,1675070611720.0,0.02060
BTCUSDT,1,1675070605508.0,1675070616592.0,-0.03984
ETHUSDT,1,1675070608578.0,1675070620125.0,-0.09548
ETHUSDT,-1,1675070610117.0,1675070620129.0,0.06430
BTCUSDT,-1,1675070613707.0,1675070623987.0,0.05570
ETHUSDT,1,1675070639989.0,1675070650150.0,-0.07127
BTCUSDT,1,1675070640369.0,1675070650541.0,-0.07294
ETCUSDT,1,1675070643468.0,1675070653657.0,-0.15531
BTCUSDT,-1,1675070645312.0,1675070655588.0,0.07982
ETHUSDT,-1,1675070647148.0,1675070657485.0,0.06004
ETCUSDT,-1,1675070648145.0,1675070658342.0,0.04574
BTCUSDT,1,1675070650541.0,1675070660623.0,-0.01073
BTCUSDT,-1,1675070653123.0,1675070663198.0,0.01718
ETHUSDT,1,1675070655836.0,1675070665860.0,0.01752
BTCUSDT,1,1675070658020.0,1675070668175.0,0.03951
ETHUSDT,-1,1675070664628.0,1675070674864.0,-0.04130
BTCUSDT,-1,1675070664898.0,1675070674959.0,-0.03050
ETHUSDT,1,1675070666409.0,1675070676456.0,-0.00063
ETCUSDT,1,1675070666829.0,1675070677171.0,0.02743
BTCUSDT,1,1675070667448.0,1675070677516.0,0.00172
BTCUSDT,-1,1675070675464.0,1675070685615.0,-0.04338
ETHUSDT,-1,1675070676622.0,1675070686715.0,-0.09133
ETHUSDT,1,1675070679015.0,1675070689037.0,0.08632
BTCUSDT,1,1675070680098.0,1675070690099.0,0.02963
BTCUSDT,-1,1675070690013.0,1675070700603.0,-0.04850
BTCUSDT,1,1675070690501.0,1675070700874.0,0.04378
ETCUSDT,-1,1675070692974.0,1675070703204.0,-0.00457
ETCUSDT,1,1675070694838.0,1675070704952.0,0.00000
BTCUSDT,-1,1675070702724.0,1675070713102.0,0.05321
ETHUSDT,-1,1675070702615.0,1675070713307.0,0.02000
BTCUSDT,1,1675070705983.0,1675070716365.0,-0.05107
ETCUSDT,-1,1675070706496.0,1675070716532.0,0.10498
BTCUSDT,-1,1675070711521.0,1675070725763.0,0.02877
BTCUSDT,1,1675070730015.0,1675070740833.0,-0.02920
BTCUSDT,-1,1675070731231.0,1675070741378.0,0.00043
BTCUSDT,1,1675070749544.0,1675070759642.0,-0.00387
ETHUSDT,1,1675070749750.0,1675070759789.0,0.00313
BTCUSDT,-1,1675070752059.0,1675070762095.0,0.04772
ETCUSDT,1,1675070755139.0,1675070765563.0,-0.12347
BTCUSDT,1,1675070756591.0,1675070767396.0,-0.05847
BTCUSDT,-1,1675070758883.0,1675070768942.0,0.04429
ETHUSDT,-1,1675070759789.0,1675070770534.0,0.10210
ETCUSDT,-1,1675070761079.0,1675070771195.0,0.15097
BTCUSDT,1,1675070761309.0,1675070771503.0,-0.02322
BTCUSDT,-1,1675070763000.0,1675070773493.0,0.00817
BTCUSDT,1,1675070763949.0,1675070774013.0,-0.01204
ETHUSDT,1,1675070764238.0,1675070774450.0,-0.00940
BTCUSDT,-1,1675070764863.0,1675070774995.0,0.00774
BTCUSDT,1,1675070765921.0,1675070775987.0,0.01979
BTCUSDT,-1,1675070765964.0,1675070776009.0,-0.03743
BTCUSDT,1,1675070767409.0,1675070777423.0,0.07270
ETHUSDT,-1,1675070767713.0,1675070777829.0,-0.06456
BTCUSDT,-1,1675070768693.0,1675070778757.0,-0.08733
BTCUSDT,1,1675070771503.0,1675070781727.0,0.04301
BTCUSDT,-1,1675070771852.0,1675070782112.0,-0.10026
ETHUSDT,1,1675070774089.0,1675070784184.0,0.04951
BTCUSDT,1,1675070774570.0,1675070785064.0,0.05506
ETCUSDT,1,1675070776140.0,1675070786197.0,-0.00915
BTCUSDT,-1,1675070778215.0,1675070788561.0,-0.04987
BTCUSDT,1,1675070779621.0,1675070789861.0,0.03954
BTCUSDT,-1,1675070780999.0,1675070791240.0,-0.06061
ETHUSDT,-1,1675070781742.0,1675070791891.0,-0.09838
BTCUSDT,1,1675070782701.0,1675070792747.0,0.06447
ETHUSDT,1,1675070787094.0,1675070797198.0,-0.00501
ETHUSDT,-1,1675070796083.0,1675070806087.0,0.02817
BTCUSDT,-1,1675070796349.0,1675070806690.0,0.02835
BTCUSDT,1,1675070798525.0,1675070808590.0,-0.01461
BTCUSDT,-1,1675070799206.0,1675070809207.0,0.01719
BTCUSDT,1,1675070800609.0,1675070810637.0,-0.05328
ETHUSDT,1,1675070801318.0,1675070812697.0,-0.07261
ETCUSDT,-1,1675070803798.0,1675070813800.0,0.09148
ETHUSDT,-1,1675070805626.0,1675070815884.0,0.03131
BTCUSDT,-1,1675070805653.0,1675070816324.0,0.04168
BTCUSDT,1,1675070808730.0,1675070820184.0,-0.04253
BTCUSDT,-1,1675070809359.0,1675070820199.0,0.01504
BTCUSDT,1,1675070817266.0,1675070827632.0,-0.02063
ETHUSDT,1,1675070820546.0,1675070830998.0,0.03759
ETHUSDT,-1,1675070820716.0,1675070830998.0,-0.01441
ETHUSDT,1,1675070822236.0,1675070833068.0,0.01503
ETHUSDT,-1,1675070822251.0,1675070833068.0,-0.05200
BTCUSDT,-1,1675070823406.0,1675070833833.0,0.02063
ETHUSDT,1,1675070824763.0,1675070834964.0,-0.04508
BTCUSDT,1,1675070824769.0,1675070834968.0,-0.06919
BTCUSDT,-1,1675070830366.0,1675070840434.0,0.03826
ETHUSDT,-1,1675070834199.0,1675070844205.0,0.01628
BTCUSDT,1,1675070839139.0,1675070849214.0,0.03484
